id_student,age_band_val,cluster_label,best_k,sil_score
592725,0-35,0,6,0.15596002287889224
592733,0-35,1,6,0.15596002287889224
592737,0-35,2,6,0.15596002287889224
592763,0-35,1,6,0.15596002287889224
592766,0-35,1,6,0.15596002287889224
592772,0-35,3,6,0.15596002287889224
592775,0-35,1,6,0.15596002287889224
592776,0-35,1,6,0.15596002287889224
592781,0-35,3,6,0.15596002287889224
592789,0-35,3,6,0.15596002287889224
592791,0-35,1,6,0.15596002287889224
592815,0-35,2,6,0.15596002287889224
592815,0-35,2,6,0.15596002287889224
592842,0-35,1,6,0.15596002287889224
592842,0-35,1,6,0.15596002287889224
592843,0-35,0,6,0.15596002287889224
592854,0-35,5,6,0.15596002287889224
592856,0-35,1,6,0.15596002287889224
592880,0-35,1,6,0.15596002287889224
592882,0-35,0,6,0.15596002287889224
592895,0-35,3,6,0.15596002287889224
592900,0-35,0,6,0.15596002287889224
592924,0-35,1,6,0.15596002287889224
592939,0-35,1,6,0.15596002287889224
592939,0-35,1,6,0.15596002287889224
592939,0-35,1,6,0.15596002287889224
592939,0-35,1,6,0.15596002287889224
593017,0-35,0,6,0.15596002287889224
593022,0-35,3,6,0.15596002287889224
593022,0-35,3,6,0.15596002287889224
593081,0-35,1,6,0.15596002287889224
593099,0-35,5,6,0.15596002287889224
593099,0-35,5,6,0.15596002287889224
593103,0-35,3,6,0.15596002287889224
593103,0-35,3,6,0.15596002287889224
593104,0-35,4,6,0.15596002287889224
593123,0-35,4,6,0.15596002287889224
593123,0-35,4,6,0.15596002287889224
593136,0-35,3,6,0.15596002287889224
593139,0-35,4,6,0.15596002287889224
593206,0-35,3,6,0.15596002287889224
593206,0-35,3,6,0.15596002287889224
593220,0-35,4,6,0.15596002287889224
593246,0-35,2,6,0.15596002287889224
593281,0-35,5,6,0.15596002287889224
593303,0-35,1,6,0.15596002287889224
593305,0-35,1,6,0.15596002287889224
593320,0-35,3,6,0.15596002287889224
593338,0-35,3,6,0.15596002287889224
593345,0-35,4,6,0.15596002287889224
593345,0-35,4,6,0.15596002287889224
593373,0-35,5,6,0.15596002287889224
593385,0-35,0,6,0.15596002287889224
593421,0-35,2,6,0.15596002287889224
593431,0-35,5,6,0.15596002287889224
593438,0-35,2,6,0.15596002287889224
593441,0-35,2,6,0.15596002287889224
593444,0-35,2,6,0.15596002287889224
593459,0-35,4,6,0.15596002287889224
593476,0-35,3,6,0.15596002287889224
593487,0-35,1,6,0.15596002287889224
593492,0-35,1,6,0.15596002287889224
593510,0-35,0,6,0.15596002287889224
593513,0-35,1,6,0.15596002287889224
593514,0-35,5,6,0.15596002287889224
593535,0-35,3,6,0.15596002287889224
593546,0-35,5,6,0.15596002287889224
593556,0-35,1,6,0.15596002287889224
593569,0-35,0,6,0.15596002287889224
593585,0-35,3,6,0.15596002287889224
593593,0-35,0,6,0.15596002287889224
593594,0-35,1,6,0.15596002287889224
593607,0-35,3,6,0.15596002287889224
593607,0-35,3,6,0.15596002287889224
593613,0-35,2,6,0.15596002287889224
593617,0-35,4,6,0.15596002287889224
593617,0-35,4,6,0.15596002287889224
593631,0-35,0,6,0.15596002287889224
593657,0-35,0,6,0.15596002287889224
593657,0-35,0,6,0.15596002287889224
593658,0-35,5,6,0.15596002287889224
593681,0-35,1,6,0.15596002287889224
593692,0-35,2,6,0.15596002287889224
593712,0-35,2,6,0.15596002287889224
593722,0-35,1,6,0.15596002287889224
593733,0-35,0,6,0.15596002287889224
593743,0-35,0,6,0.15596002287889224
593755,0-35,3,6,0.15596002287889224
593780,0-35,1,6,0.15596002287889224
593785,0-35,0,6,0.15596002287889224
593787,0-35,1,6,0.15596002287889224
593787,0-35,1,6,0.15596002287889224
593793,0-35,0,6,0.15596002287889224
593796,0-35,1,6,0.15596002287889224
593798,0-35,2,6,0.15596002287889224
593819,0-35,0,6,0.15596002287889224
593819,0-35,0,6,0.15596002287889224
593840,0-35,1,6,0.15596002287889224
593842,0-35,0,6,0.15596002287889224
593846,0-35,1,6,0.15596002287889224
593871,0-35,2,6,0.15596002287889224
593875,0-35,2,6,0.15596002287889224
593898,0-35,2,6,0.15596002287889224
593900,0-35,2,6,0.15596002287889224
593903,0-35,5,6,0.15596002287889224
593903,0-35,5,6,0.15596002287889224
593904,0-35,3,6,0.15596002287889224
593924,0-35,2,6,0.15596002287889224
593954,0-35,4,6,0.15596002287889224
593965,0-35,0,6,0.15596002287889224
593972,0-35,1,6,0.15596002287889224
593973,0-35,3,6,0.15596002287889224
593995,0-35,0,6,0.15596002287889224
594011,0-35,1,6,0.15596002287889224
594015,0-35,0,6,0.15596002287889224
594044,0-35,3,6,0.15596002287889224
594044,0-35,3,6,0.15596002287889224
594048,0-35,5,6,0.15596002287889224
594052,0-35,1,6,0.15596002287889224
594052,0-35,1,6,0.15596002287889224
594052,0-35,1,6,0.15596002287889224
594061,0-35,2,6,0.15596002287889224
594065,0-35,1,6,0.15596002287889224
594071,0-35,1,6,0.15596002287889224
594076,0-35,4,6,0.15596002287889224
594078,0-35,3,6,0.15596002287889224
594081,0-35,3,6,0.15596002287889224
594083,0-35,1,6,0.15596002287889224
594086,0-35,1,6,0.15596002287889224
594119,0-35,3,6,0.15596002287889224
594122,0-35,3,6,0.15596002287889224
594122,0-35,3,6,0.15596002287889224
594131,0-35,1,6,0.15596002287889224
594136,0-35,3,6,0.15596002287889224
594139,0-35,3,6,0.15596002287889224
594161,0-35,3,6,0.15596002287889224
594164,0-35,2,6,0.15596002287889224
594164,0-35,2,6,0.15596002287889224
594167,0-35,0,6,0.15596002287889224
594184,0-35,3,6,0.15596002287889224
594188,0-35,0,6,0.15596002287889224
594196,0-35,2,6,0.15596002287889224
594199,0-35,3,6,0.15596002287889224
594199,0-35,3,6,0.15596002287889224
594201,0-35,0,6,0.15596002287889224
594205,0-35,0,6,0.15596002287889224
594246,0-35,4,6,0.15596002287889224
594246,0-35,4,6,0.15596002287889224
594250,0-35,3,6,0.15596002287889224
594258,0-35,1,6,0.15596002287889224
594258,0-35,1,6,0.15596002287889224
594280,0-35,4,6,0.15596002287889224
594282,0-35,3,6,0.15596002287889224
594291,0-35,3,6,0.15596002287889224
594319,0-35,3,6,0.15596002287889224
594319,0-35,3,6,0.15596002287889224
594326,0-35,1,6,0.15596002287889224
594326,0-35,1,6,0.15596002287889224
594326,0-35,1,6,0.15596002287889224
594329,0-35,5,6,0.15596002287889224
594342,0-35,1,6,0.15596002287889224
594360,0-35,1,6,0.15596002287889224
594371,0-35,1,6,0.15596002287889224
594374,0-35,1,6,0.15596002287889224
594376,0-35,3,6,0.15596002287889224
594395,0-35,1,6,0.15596002287889224
594399,0-35,3,6,0.15596002287889224
594399,0-35,3,6,0.15596002287889224
594404,0-35,4,6,0.15596002287889224
594406,0-35,3,6,0.15596002287889224
594406,0-35,3,6,0.15596002287889224
594407,0-35,4,6,0.15596002287889224
594407,0-35,4,6,0.15596002287889224
594414,0-35,1,6,0.15596002287889224
594417,0-35,2,6,0.15596002287889224
594419,0-35,5,6,0.15596002287889224
594419,0-35,5,6,0.15596002287889224
594419,0-35,5,6,0.15596002287889224
594431,0-35,0,6,0.15596002287889224
594450,0-35,1,6,0.15596002287889224
594456,0-35,2,6,0.15596002287889224
594497,0-35,5,6,0.15596002287889224
594505,0-35,4,6,0.15596002287889224
594506,0-35,0,6,0.15596002287889224
594517,0-35,1,6,0.15596002287889224
594546,0-35,3,6,0.15596002287889224
594547,0-35,3,6,0.15596002287889224
594554,0-35,0,6,0.15596002287889224
594558,0-35,3,6,0.15596002287889224
594576,0-35,3,6,0.15596002287889224
594596,0-35,3,6,0.15596002287889224
594625,0-35,0,6,0.15596002287889224
594636,0-35,1,6,0.15596002287889224
594636,0-35,1,6,0.15596002287889224
594643,0-35,4,6,0.15596002287889224
594677,0-35,2,6,0.15596002287889224
594684,0-35,1,6,0.15596002287889224
594697,0-35,1,6,0.15596002287889224
594723,0-35,0,6,0.15596002287889224
594762,0-35,1,6,0.15596002287889224
594771,0-35,0,6,0.15596002287889224
594776,0-35,2,6,0.15596002287889224
594800,0-35,3,6,0.15596002287889224
594814,0-35,3,6,0.15596002287889224
594815,0-35,3,6,0.15596002287889224
594823,0-35,1,6,0.15596002287889224
594855,0-35,3,6,0.15596002287889224
594864,0-35,4,6,0.15596002287889224
594869,0-35,1,6,0.15596002287889224
594872,0-35,3,6,0.15596002287889224
594894,0-35,1,6,0.15596002287889224
594901,0-35,0,6,0.15596002287889224
594908,0-35,1,6,0.15596002287889224
594909,0-35,1,6,0.15596002287889224
594909,0-35,1,6,0.15596002287889224
594925,0-35,3,6,0.15596002287889224
594928,0-35,2,6,0.15596002287889224
594956,0-35,3,6,0.15596002287889224
594976,0-35,0,6,0.15596002287889224
595010,0-35,2,6,0.15596002287889224
595023,0-35,4,6,0.15596002287889224
595047,0-35,1,6,0.15596002287889224
595047,0-35,1,6,0.15596002287889224
595079,0-35,1,6,0.15596002287889224
595094,0-35,5,6,0.15596002287889224
595102,0-35,0,6,0.15596002287889224
595106,0-35,3,6,0.15596002287889224
595106,0-35,3,6,0.15596002287889224
595130,0-35,5,6,0.15596002287889224
595137,0-35,5,6,0.15596002287889224
595138,0-35,0,6,0.15596002287889224
595150,0-35,1,6,0.15596002287889224
595164,0-35,0,6,0.15596002287889224
595164,0-35,0,6,0.15596002287889224
595182,0-35,3,6,0.15596002287889224
595182,0-35,3,6,0.15596002287889224
595186,0-35,3,6,0.15596002287889224
595215,0-35,3,6,0.15596002287889224
595230,0-35,3,6,0.15596002287889224
595235,0-35,3,6,0.15596002287889224
595241,0-35,1,6,0.15596002287889224
595246,0-35,0,6,0.15596002287889224
595246,0-35,0,6,0.15596002287889224
595256,0-35,0,6,0.15596002287889224
595262,0-35,3,6,0.15596002287889224
595295,0-35,2,6,0.15596002287889224
595298,0-35,2,6,0.15596002287889224
595305,0-35,0,6,0.15596002287889224
595310,0-35,2,6,0.15596002287889224
595319,0-35,0,6,0.15596002287889224
595330,0-35,3,6,0.15596002287889224
595342,0-35,4,6,0.15596002287889224
595343,0-35,2,6,0.15596002287889224
595354,0-35,1,6,0.15596002287889224
595365,0-35,0,6,0.15596002287889224
595365,0-35,0,6,0.15596002287889224
595373,0-35,4,6,0.15596002287889224
595381,0-35,1,6,0.15596002287889224
595386,0-35,4,6,0.15596002287889224
595396,0-35,0,6,0.15596002287889224
595396,0-35,0,6,0.15596002287889224
595401,0-35,4,6,0.15596002287889224
595434,0-35,2,6,0.15596002287889224
595436,0-35,2,6,0.15596002287889224
595440,0-35,0,6,0.15596002287889224
595477,0-35,1,6,0.15596002287889224
595483,0-35,4,6,0.15596002287889224
595492,0-35,1,6,0.15596002287889224
595492,0-35,1,6,0.15596002287889224
595495,0-35,3,6,0.15596002287889224
595495,0-35,3,6,0.15596002287889224
595496,0-35,0,6,0.15596002287889224
595499,0-35,1,6,0.15596002287889224
595509,0-35,2,6,0.15596002287889224
595553,0-35,3,6,0.15596002287889224
595570,0-35,0,6,0.15596002287889224
595572,0-35,0,6,0.15596002287889224
595593,0-35,3,6,0.15596002287889224
595601,0-35,1,6,0.15596002287889224
595649,0-35,1,6,0.15596002287889224
595655,0-35,3,6,0.15596002287889224
595655,0-35,3,6,0.15596002287889224
595659,0-35,3,6,0.15596002287889224
595659,0-35,3,6,0.15596002287889224
595672,0-35,2,6,0.15596002287889224
595676,0-35,0,6,0.15596002287889224
595678,0-35,2,6,0.15596002287889224
595685,0-35,1,6,0.15596002287889224
595685,0-35,1,6,0.15596002287889224
595687,0-35,3,6,0.15596002287889224
595721,0-35,3,6,0.15596002287889224
595735,0-35,3,6,0.15596002287889224
595741,0-35,1,6,0.15596002287889224
595746,0-35,0,6,0.15596002287889224
595752,0-35,3,6,0.15596002287889224
595769,0-35,3,6,0.15596002287889224
595773,0-35,0,6,0.15596002287889224
595781,0-35,1,6,0.15596002287889224
595781,0-35,1,6,0.15596002287889224
595787,0-35,1,6,0.15596002287889224
595797,0-35,1,6,0.15596002287889224
595808,0-35,1,6,0.15596002287889224
595840,0-35,3,6,0.15596002287889224
595842,0-35,1,6,0.15596002287889224
595847,0-35,3,6,0.15596002287889224
595847,0-35,3,6,0.15596002287889224
595854,0-35,5,6,0.15596002287889224
595874,0-35,0,6,0.15596002287889224
595876,0-35,4,6,0.15596002287889224
595883,0-35,4,6,0.15596002287889224
595908,0-35,0,6,0.15596002287889224
595935,0-35,0,6,0.15596002287889224
595935,0-35,0,6,0.15596002287889224
595940,0-35,4,6,0.15596002287889224
595943,0-35,3,6,0.15596002287889224
595963,0-35,4,6,0.15596002287889224
595978,0-35,1,6,0.15596002287889224
595978,0-35,1,6,0.15596002287889224
595986,0-35,3,6,0.15596002287889224
595986,0-35,3,6,0.15596002287889224
595988,0-35,1,6,0.15596002287889224
595988,0-35,1,6,0.15596002287889224
595992,0-35,1,6,0.15596002287889224
595992,0-35,1,6,0.15596002287889224
596002,0-35,4,6,0.15596002287889224
596016,0-35,3,6,0.15596002287889224
596027,0-35,1,6,0.15596002287889224
596041,0-35,2,6,0.15596002287889224
596052,0-35,0,6,0.15596002287889224
596052,0-35,0,6,0.15596002287889224
596071,0-35,0,6,0.15596002287889224
596089,0-35,0,6,0.15596002287889224
596091,0-35,1,6,0.15596002287889224
596093,0-35,3,6,0.15596002287889224
596100,0-35,5,6,0.15596002287889224
596107,0-35,3,6,0.15596002287889224
596125,0-35,5,6,0.15596002287889224
596143,0-35,0,6,0.15596002287889224
596144,0-35,2,6,0.15596002287889224
596146,0-35,4,6,0.15596002287889224
596147,0-35,3,6,0.15596002287889224
596157,0-35,1,6,0.15596002287889224
596171,0-35,5,6,0.15596002287889224
596214,0-35,1,6,0.15596002287889224
596221,0-35,1,6,0.15596002287889224
596231,0-35,5,6,0.15596002287889224
596243,0-35,3,6,0.15596002287889224
596243,0-35,3,6,0.15596002287889224
596253,0-35,3,6,0.15596002287889224
596255,0-35,4,6,0.15596002287889224
596266,0-35,1,6,0.15596002287889224
596270,0-35,1,6,0.15596002287889224
596275,0-35,3,6,0.15596002287889224
596288,0-35,1,6,0.15596002287889224
596292,0-35,5,6,0.15596002287889224
596296,0-35,3,6,0.15596002287889224
596306,0-35,3,6,0.15596002287889224
596319,0-35,1,6,0.15596002287889224
596332,0-35,1,6,0.15596002287889224
596347,0-35,1,6,0.15596002287889224
596359,0-35,1,6,0.15596002287889224
596360,0-35,5,6,0.15596002287889224
596368,0-35,3,6,0.15596002287889224
596369,0-35,1,6,0.15596002287889224
596376,0-35,0,6,0.15596002287889224
596382,0-35,0,6,0.15596002287889224
596390,0-35,2,6,0.15596002287889224
596406,0-35,1,6,0.15596002287889224
596420,0-35,4,6,0.15596002287889224
596432,0-35,3,6,0.15596002287889224
596432,0-35,3,6,0.15596002287889224
596439,0-35,2,6,0.15596002287889224
596441,0-35,5,6,0.15596002287889224
596441,0-35,5,6,0.15596002287889224
596482,0-35,3,6,0.15596002287889224
596513,0-35,2,6,0.15596002287889224
596513,0-35,2,6,0.15596002287889224
596521,0-35,5,6,0.15596002287889224
596526,0-35,1,6,0.15596002287889224
596527,0-35,0,6,0.15596002287889224
596533,0-35,2,6,0.15596002287889224
596535,0-35,0,6,0.15596002287889224
596570,0-35,5,6,0.15596002287889224
596588,0-35,0,6,0.15596002287889224
596589,0-35,2,6,0.15596002287889224
596593,0-35,1,6,0.15596002287889224
596596,0-35,2,6,0.15596002287889224
596601,0-35,3,6,0.15596002287889224
596601,0-35,3,6,0.15596002287889224
596614,0-35,4,6,0.15596002287889224
596614,0-35,4,6,0.15596002287889224
596620,0-35,3,6,0.15596002287889224
596620,0-35,3,6,0.15596002287889224
596620,0-35,3,6,0.15596002287889224
596620,0-35,3,6,0.15596002287889224
596624,0-35,1,6,0.15596002287889224
596636,0-35,0,6,0.15596002287889224
596646,0-35,1,6,0.15596002287889224
596663,0-35,4,6,0.15596002287889224
596676,0-35,2,6,0.15596002287889224
596677,0-35,5,6,0.15596002287889224
596687,0-35,3,6,0.15596002287889224
596699,0-35,3,6,0.15596002287889224
596699,0-35,3,6,0.15596002287889224
596711,0-35,4,6,0.15596002287889224
596728,0-35,1,6,0.15596002287889224
596731,0-35,3,6,0.15596002287889224
596731,0-35,3,6,0.15596002287889224
596739,0-35,4,6,0.15596002287889224
596756,0-35,1,6,0.15596002287889224
596758,0-35,3,6,0.15596002287889224
596759,0-35,3,6,0.15596002287889224
596789,0-35,4,6,0.15596002287889224
596789,0-35,4,6,0.15596002287889224
596801,0-35,0,6,0.15596002287889224
596805,0-35,0,6,0.15596002287889224
596824,0-35,1,6,0.15596002287889224
596845,0-35,3,6,0.15596002287889224
596845,0-35,3,6,0.15596002287889224
596846,0-35,3,6,0.15596002287889224
596846,0-35,3,6,0.15596002287889224
596849,0-35,2,6,0.15596002287889224
596897,0-35,0,6,0.15596002287889224
596903,0-35,1,6,0.15596002287889224
596906,0-35,0,6,0.15596002287889224
596931,0-35,1,6,0.15596002287889224
596931,0-35,1,6,0.15596002287889224
596938,0-35,4,6,0.15596002287889224
596943,0-35,0,6,0.15596002287889224
596947,0-35,1,6,0.15596002287889224
596947,0-35,1,6,0.15596002287889224
596964,0-35,2,6,0.15596002287889224
596981,0-35,3,6,0.15596002287889224
596981,0-35,3,6,0.15596002287889224
596982,0-35,3,6,0.15596002287889224
596988,0-35,1,6,0.15596002287889224
596988,0-35,1,6,0.15596002287889224
597010,0-35,0,6,0.15596002287889224
597037,0-35,5,6,0.15596002287889224
597050,0-35,0,6,0.15596002287889224
597060,0-35,0,6,0.15596002287889224
597097,0-35,1,6,0.15596002287889224
597102,0-35,0,6,0.15596002287889224
597114,0-35,2,6,0.15596002287889224
597152,0-35,5,6,0.15596002287889224
597199,0-35,3,6,0.15596002287889224
597204,0-35,1,6,0.15596002287889224
597206,0-35,0,6,0.15596002287889224
597212,0-35,1,6,0.15596002287889224
597234,0-35,3,6,0.15596002287889224
597235,0-35,4,6,0.15596002287889224
597238,0-35,3,6,0.15596002287889224
597241,0-35,3,6,0.15596002287889224
597243,0-35,1,6,0.15596002287889224
597253,0-35,5,6,0.15596002287889224
597255,0-35,2,6,0.15596002287889224
597286,0-35,2,6,0.15596002287889224
597293,0-35,3,6,0.15596002287889224
597299,0-35,0,6,0.15596002287889224
597301,0-35,0,6,0.15596002287889224
597316,0-35,2,6,0.15596002287889224
597319,0-35,1,6,0.15596002287889224
597319,0-35,1,6,0.15596002287889224
597335,0-35,1,6,0.15596002287889224
597356,0-35,4,6,0.15596002287889224
597359,0-35,3,6,0.15596002287889224
597363,0-35,1,6,0.15596002287889224
597363,0-35,1,6,0.15596002287889224
597376,0-35,5,6,0.15596002287889224
597386,0-35,5,6,0.15596002287889224
597403,0-35,3,6,0.15596002287889224
597403,0-35,3,6,0.15596002287889224
597415,0-35,1,6,0.15596002287889224
597426,0-35,1,6,0.15596002287889224
597428,0-35,3,6,0.15596002287889224
597433,0-35,1,6,0.15596002287889224
597433,0-35,1,6,0.15596002287889224
597459,0-35,4,6,0.15596002287889224
597485,0-35,3,6,0.15596002287889224
597495,0-35,3,6,0.15596002287889224
597515,0-35,0,6,0.15596002287889224
597532,0-35,3,6,0.15596002287889224
597571,0-35,3,6,0.15596002287889224
597597,0-35,0,6,0.15596002287889224
597602,0-35,3,6,0.15596002287889224
597617,0-35,5,6,0.15596002287889224
597627,0-35,3,6,0.15596002287889224
597669,0-35,2,6,0.15596002287889224
597689,0-35,0,6,0.15596002287889224
597726,0-35,4,6,0.15596002287889224
597730,0-35,2,6,0.15596002287889224
597737,0-35,3,6,0.15596002287889224
597740,0-35,3,6,0.15596002287889224
597742,0-35,3,6,0.15596002287889224
597744,0-35,5,6,0.15596002287889224
597744,0-35,5,6,0.15596002287889224
597747,0-35,3,6,0.15596002287889224
597755,0-35,3,6,0.15596002287889224
597755,0-35,3,6,0.15596002287889224
597761,0-35,3,6,0.15596002287889224
597761,0-35,3,6,0.15596002287889224
597770,0-35,4,6,0.15596002287889224
597779,0-35,5,6,0.15596002287889224
597786,0-35,4,6,0.15596002287889224
597791,0-35,1,6,0.15596002287889224
597797,0-35,3,6,0.15596002287889224
597819,0-35,0,6,0.15596002287889224
597853,0-35,4,6,0.15596002287889224
597866,0-35,2,6,0.15596002287889224
597878,0-35,2,6,0.15596002287889224
597886,0-35,2,6,0.15596002287889224
597894,0-35,2,6,0.15596002287889224
597906,0-35,3,6,0.15596002287889224
597909,0-35,1,6,0.15596002287889224
597912,0-35,1,6,0.15596002287889224
597926,0-35,0,6,0.15596002287889224
597937,0-35,1,6,0.15596002287889224
597938,0-35,2,6,0.15596002287889224
597941,0-35,0,6,0.15596002287889224
597968,0-35,0,6,0.15596002287889224
597971,0-35,0,6,0.15596002287889224
598000,0-35,3,6,0.15596002287889224
598001,0-35,1,6,0.15596002287889224
598028,0-35,1,6,0.15596002287889224
598028,0-35,1,6,0.15596002287889224
598032,0-35,4,6,0.15596002287889224
598035,0-35,1,6,0.15596002287889224
598052,0-35,3,6,0.15596002287889224
598074,0-35,3,6,0.15596002287889224
598074,0-35,3,6,0.15596002287889224
598077,0-35,4,6,0.15596002287889224
598102,0-35,3,6,0.15596002287889224
598102,0-35,3,6,0.15596002287889224
598103,0-35,3,6,0.15596002287889224
598107,0-35,0,6,0.15596002287889224
598113,0-35,1,6,0.15596002287889224
598113,0-35,1,6,0.15596002287889224
598123,0-35,0,6,0.15596002287889224
598123,0-35,0,6,0.15596002287889224
598127,0-35,0,6,0.15596002287889224
598176,0-35,0,6,0.15596002287889224
598179,0-35,3,6,0.15596002287889224
598201,0-35,1,6,0.15596002287889224
598213,0-35,3,6,0.15596002287889224
598215,0-35,3,6,0.15596002287889224
598226,0-35,5,6,0.15596002287889224
598235,0-35,4,6,0.15596002287889224
598243,0-35,2,6,0.15596002287889224
598246,0-35,1,6,0.15596002287889224
598250,0-35,5,6,0.15596002287889224
598252,0-35,3,6,0.15596002287889224
598253,0-35,5,6,0.15596002287889224
598260,0-35,0,6,0.15596002287889224
598279,0-35,1,6,0.15596002287889224
598282,0-35,1,6,0.15596002287889224
598294,0-35,3,6,0.15596002287889224
598299,0-35,3,6,0.15596002287889224
598299,0-35,3,6,0.15596002287889224
598303,0-35,1,6,0.15596002287889224
598306,0-35,1,6,0.15596002287889224
598308,0-35,1,6,0.15596002287889224
598308,0-35,1,6,0.15596002287889224
598351,0-35,1,6,0.15596002287889224
598385,0-35,3,6,0.15596002287889224
598415,0-35,1,6,0.15596002287889224
598420,0-35,0,6,0.15596002287889224
598421,0-35,2,6,0.15596002287889224
598480,0-35,1,6,0.15596002287889224
598495,0-35,2,6,0.15596002287889224
598498,0-35,4,6,0.15596002287889224
598501,0-35,1,6,0.15596002287889224
598501,0-35,1,6,0.15596002287889224
598516,0-35,3,6,0.15596002287889224
598536,0-35,3,6,0.15596002287889224
598536,0-35,3,6,0.15596002287889224
598543,0-35,3,6,0.15596002287889224
598555,0-35,3,6,0.15596002287889224
598559,0-35,1,6,0.15596002287889224
598564,0-35,5,6,0.15596002287889224
598571,0-35,3,6,0.15596002287889224
598581,0-35,1,6,0.15596002287889224
598614,0-35,0,6,0.15596002287889224
598623,0-35,3,6,0.15596002287889224
598624,0-35,0,6,0.15596002287889224
598637,0-35,3,6,0.15596002287889224
598642,0-35,3,6,0.15596002287889224
598649,0-35,3,6,0.15596002287889224
598662,0-35,3,6,0.15596002287889224
598662,0-35,3,6,0.15596002287889224
598666,0-35,4,6,0.15596002287889224
598666,0-35,4,6,0.15596002287889224
598667,0-35,0,6,0.15596002287889224
598694,0-35,0,6,0.15596002287889224
598706,0-35,3,6,0.15596002287889224
598709,0-35,2,6,0.15596002287889224
598713,0-35,3,6,0.15596002287889224
598713,0-35,3,6,0.15596002287889224
598717,0-35,2,6,0.15596002287889224
598750,0-35,0,6,0.15596002287889224
598751,0-35,1,6,0.15596002287889224
598752,0-35,3,6,0.15596002287889224
598760,0-35,3,6,0.15596002287889224
598761,0-35,3,6,0.15596002287889224
598762,0-35,5,6,0.15596002287889224
598769,0-35,1,6,0.15596002287889224
598788,0-35,0,6,0.15596002287889224
598809,0-35,4,6,0.15596002287889224
598824,0-35,5,6,0.15596002287889224
598835,0-35,3,6,0.15596002287889224
598837,0-35,1,6,0.15596002287889224
598842,0-35,1,6,0.15596002287889224
598860,0-35,3,6,0.15596002287889224
598860,0-35,3,6,0.15596002287889224
598865,0-35,2,6,0.15596002287889224
598883,0-35,0,6,0.15596002287889224
598887,0-35,1,6,0.15596002287889224
598887,0-35,1,6,0.15596002287889224
598907,0-35,2,6,0.15596002287889224
598914,0-35,0,6,0.15596002287889224
598918,0-35,2,6,0.15596002287889224
598921,0-35,0,6,0.15596002287889224
598923,0-35,5,6,0.15596002287889224
598962,0-35,1,6,0.15596002287889224
598966,0-35,3,6,0.15596002287889224
598973,0-35,3,6,0.15596002287889224
598989,0-35,3,6,0.15596002287889224
599009,0-35,0,6,0.15596002287889224
599016,0-35,2,6,0.15596002287889224
599048,0-35,3,6,0.15596002287889224
599056,0-35,3,6,0.15596002287889224
599068,0-35,3,6,0.15596002287889224
599080,0-35,0,6,0.15596002287889224
599083,0-35,3,6,0.15596002287889224
599094,0-35,3,6,0.15596002287889224
599104,0-35,3,6,0.15596002287889224
599108,0-35,1,6,0.15596002287889224
599109,0-35,3,6,0.15596002287889224
599109,0-35,3,6,0.15596002287889224
599134,0-35,4,6,0.15596002287889224
599144,0-35,0,6,0.15596002287889224
599146,0-35,3,6,0.15596002287889224
599169,0-35,3,6,0.15596002287889224
599169,0-35,3,6,0.15596002287889224
599176,0-35,3,6,0.15596002287889224
599176,0-35,3,6,0.15596002287889224
599177,0-35,1,6,0.15596002287889224
599199,0-35,3,6,0.15596002287889224
599202,0-35,2,6,0.15596002287889224
599263,0-35,1,6,0.15596002287889224
599263,0-35,1,6,0.15596002287889224
599263,0-35,1,6,0.15596002287889224
599270,0-35,5,6,0.15596002287889224
599275,0-35,5,6,0.15596002287889224
599278,0-35,5,6,0.15596002287889224
599284,0-35,0,6,0.15596002287889224
599289,0-35,0,6,0.15596002287889224
599292,0-35,2,6,0.15596002287889224
599297,0-35,4,6,0.15596002287889224
599297,0-35,4,6,0.15596002287889224
599297,0-35,4,6,0.15596002287889224
599314,0-35,3,6,0.15596002287889224
599341,0-35,1,6,0.15596002287889224
599341,0-35,1,6,0.15596002287889224
599341,0-35,1,6,0.15596002287889224
599355,0-35,1,6,0.15596002287889224
599385,0-35,0,6,0.15596002287889224
599398,0-35,3,6,0.15596002287889224
599398,0-35,3,6,0.15596002287889224
599402,0-35,3,6,0.15596002287889224
599425,0-35,3,6,0.15596002287889224
599429,0-35,0,6,0.15596002287889224
599429,0-35,0,6,0.15596002287889224
599434,0-35,2,6,0.15596002287889224
599445,0-35,0,6,0.15596002287889224
599452,0-35,1,6,0.15596002287889224
599452,0-35,1,6,0.15596002287889224
599467,0-35,0,6,0.15596002287889224
599468,0-35,3,6,0.15596002287889224
599529,0-35,2,6,0.15596002287889224
599542,0-35,0,6,0.15596002287889224
599542,0-35,0,6,0.15596002287889224
599559,0-35,0,6,0.15596002287889224
599568,0-35,5,6,0.15596002287889224
599570,0-35,4,6,0.15596002287889224
599587,0-35,3,6,0.15596002287889224
599595,0-35,4,6,0.15596002287889224
599620,0-35,2,6,0.15596002287889224
599649,0-35,1,6,0.15596002287889224
599649,0-35,1,6,0.15596002287889224
599651,0-35,1,6,0.15596002287889224
599663,0-35,4,6,0.15596002287889224
599663,0-35,4,6,0.15596002287889224
599683,0-35,3,6,0.15596002287889224
599709,0-35,2,6,0.15596002287889224
599711,0-35,3,6,0.15596002287889224
599718,0-35,4,6,0.15596002287889224
599725,0-35,3,6,0.15596002287889224
599737,0-35,3,6,0.15596002287889224
